"study_id","clean_sci_name","taxa","intensity","system","feed_data_type","feed_soy","feed_crops","feed_fmfo","feed_animal","fcr_data_type","fcr","Country","iso3c","electric_data_type","Electricity_kwh","diesel_data_type","Diesel_L","petrol_data_type","Petrol_L","natgas_data_type","NaturalGas_L","yield_data_type","Yield_m2_per_t","edible_mean"
339,"Carassius carassius","oth_carp","Semi-intensive","Ponds","data",0.2096,0.6989,0.0745,0.017,"data",2.29487680888889,"China","CHN","data",443.604428703704,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",1048.16953640741,54
324,"Ctenopharyngodon idella","oth_carp","Semi-intensive","Ponds","data",0.181065904836962,0.79824647817949,0.0103438084917742,0.0103438084917742,"data",3.13686894074074,"China","CHN","data",408.852587592593,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",1757.30582759259,54
257,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.887238887238887,0.0103950103950104,0.0682110682110682,0.0341550341550342,"data",3.33333333333333,"India","IND","data",132.777777777778,"data",21.8518518518519,"data",6.66666666666667,"data",0.0185185185185185,"data",1172.22222222222,54
258,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.887238887238887,0.0103950103950104,0.0682110682110682,0.0341550341550342,"data",3.33333333333333,"India","IND","data",132.777777777778,"data",21.8518518518519,"data",6.66666666666667,"data",0.0185185185185185,"data",1172.22222222222,54
295,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",21111.1111111111,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",617.283950555556,54
296,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.77777777777778,"China","CHN","data",16666.6666666667,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",823.045267407407,54
297,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",18888.8888888889,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",823.045267407407,54
298,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",3.14814814814815,"China","CHN","data",4166.66666666667,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",1763.66843037037,54
299,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",4.07407407407407,"China","CHN","data",277.777777777778,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",823.045267407407,54
300,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",27777.7777777778,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",493.827160555556,54
301,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",4.25925925925926,"China","CHN","data",11111.1111111111,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",493.827160555556,54
302,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.40740740740741,"China","CHN","data",2777.77777777778,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",617.283950555556,54
303,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.96296296296296,"China","CHN","data",8333.33333333333,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",1234.5679012963,54
304,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",13888.8888888889,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",440.917107592593,54
305,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",8333.33333333333,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",823.045267407407,54
306,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",3.14814814814815,"China","CHN","data",11111.1111111111,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",1234.5679012963,54
307,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",3.33333333333333,"China","CHN","data",4166.66666666667,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",2244.66891111111,54
309,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",13888.8888888889,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",823.045267407407,54
310,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.96296296296296,"China","CHN","data",18055.5555555556,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",536.768652777778,54
311,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.96296296296296,"China","CHN","data",23611.1111111111,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",493.827160555556,54
312,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.96296296296296,"China","CHN","data",23611.1111111111,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",493.827160555556,54
313,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.145,0.785,0.022,0.048,"data",2.59259259259259,"China","CHN","data",16666.6666666667,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",574.217628518518,54
314,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
315,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
316,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
317,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
318,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
319,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
320,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
321,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
322,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
323,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1907,0.7479,0.0236,0.0378,"data",3.16666666666667,"China","CHN","data",870.37037037037,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",811.111111111111,54
387,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.0501545517997806,0.922724100109682,0.010469638049656,0.0166517100408814,"data",0.569821147826087,"India","IND","data",0.248867286795491,"data",23.8588372804348,"data",0.0185185185185185,"data",0.0185185185185185,"data",2498.11503845411,54
331,"Cyprinidae","oth_carp","Semi-intensive","Ponds","data",0.1377,0.8084,0.0191,0.0348,"data",3.22066087839506,"China","CHN","data",654.437318395061,"data",0.0185185185185185,"data",0.0185185185185185,"data",0.0185185185185185,"data",2496.40885593474,54
429,"Oncorhynchus kisutch","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.636480601741884,0.218824228028504,0.134303246239113,"data",2.05128205128205,"Chile","CHL","prediction",70.5565426433267,"prediction",27.580102381918,"prediction",4.00971554329406,"prediction",0.763184656468152,"data",NA,58.5
427,"Oncorhynchus tshawytscha","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.365102929532858,0.180522565320665,0.443982581155978,"data",2.99145299145299,"New Zealand","NZL","prediction",74.7267687109443,"prediction",27.3862167732722,"prediction",3.94049055992207,"prediction",0.774202563266853,"data",NA,58.5
428,"Oncorhynchus tshawytscha","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.58382818685669,0.257323832145685,0.148456057007126,"data",2.39316239316239,"New Zealand","NZL","prediction",70.9463692093757,"prediction",27.9232134014458,"prediction",4.02248556040451,"prediction",0.779634424450233,"data",NA,58.5
22,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113845820232029,0.559362463406701,0.417868372546894,0.0113845820232029,"data",2.22222222222222,"Canada","CAN","data",0.0170940170940171,"data",49.5726495726496,"data",61.5384615384615,"data",17.0940170940171,"data",168.598524769231,58.5
73,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113244176013805,0.553925798101812,0.423641069887834,0.0111087144089733,"data",2.05128205128205,"Norway","NOR","data",41.025641025641,"data",25.6410256410256,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
74,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113476710256133,0.557008537771534,0.42029612017724,0.0113476710256133,"data",2.05128205128205,"Norway","NOR","data",41.025641025641,"data",25.6410256410256,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
80,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113390928725702,0.564254859611231,0.413066954643629,0.0113390928725702,"data",2.56410256410256,"Chile","CHL","data",0.0170940170940171,"data",59.8290598290598,"data",0.0170940170940171,"data",15.3846153846154,"data",NA,58.5
83,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113122171945701,0.563348416289593,0.414027149321267,0.0113122171945701,"data",2.22222222222222,"Norway","NOR","data",0.0170940170940171,"data",18.8034188034188,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
84,"Salmo salar","salmon","Intensive","Cages & pens","prediction",0.0113513513513514,0.558810810810811,0.418486486486487,0.0113513513513514,"data",2.22222222222222,"Norway","NOR","data",0.0170940170940171,"data",18.8034188034188,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
23,"Salmo salar","salmon","Intensive","Cages & pens","data",0.179928741092637,0.259897070467142,0.549782264449723,0.0103919239904988,"data",1.88034188034188,"United Kingdom","GBR","data",1471.79487179487,"data",635.897435897436,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
24,"Salmo salar","salmon","Intensive","Cages & pens","data",0.144497228820269,0.27513855898654,0.569972288202692,0.0103919239904988,"data",1.88034188034188,"Norway","NOR","data",34.1880341880342,"data",25.6410256410256,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
25,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0910530482977039,0.240498812351544,0.658056215360253,0.0103919239904988,"data",2.22222222222222,"UK","GBR","data",71.7948717948718,"data",34.1880341880342,"data",0.0170940170940171,"data",0.0170940170940171,"data",NA,58.5
26,"Salmo salar","salmon","Intensive","Cages & pens","data",0.056,0.429,0.316,0.199,"data",2.22222222222222,"Canada","CAN","data",0.0170940170940171,"data",35.8974358974359,"data",5.12820512820513,"data",1.70940170940171,"data",NA,58.5
27,"Salmo salar","salmon","Intensive","Cages & pens","data",0.145,0.282,0.422,0.151,"data",2.56410256410256,"Chile","CHL","data",107.692307692308,"data",35.8974358974359,"data",8.54700854700855,"data",0.0170940170940171,"data",NA,58.5
28,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.411344043887147,0.568083855799373,0.0102860501567398,"data",1.88034188034188,"Norway","NOR","prediction",71.3723433571698,"prediction",26.3757460615121,"prediction",4.01582532894052,"prediction",0.716653767058639,"data",NA,58.5
29,"Salmo salar","salmon","Intensive","Cages & pens","data",0.092735550277118,0.195863024544735,0.701009501187648,0.0103919239904988,"data",2.05128205128205,"Norway","NOR","prediction",73.6869368831062,"prediction",26.6520491846684,"prediction",4.07119247080256,"prediction",0.713452699047497,"data",NA,58.5
76,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.563871473354232,0.415556426332288,0.0102860501567398,"data",2.22222222222222,"Norway","NOR","prediction",72.0605453463739,"prediction",28.7800495502699,"prediction",4.0616179016365,"prediction",0.738235007409851,"data",NA,58.5
77,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.666438087774295,0.312989811912226,0.0102860501567398,"data",2.05128205128205,"Norway","NOR","prediction",77.3739092033908,"prediction",29.6969059786022,"prediction",3.96960586932681,"prediction",0.714857500952423,"data",NA,58.5
78,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0538,0.2903,0.2581,0.3978,"data",2.90598290598291,"Australia","AUS","data",114.529914529915,"data",170.940170940171,"data",66.6666666666667,"data",1.70940170940171,"data",NA,58.5
79,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0538,0.2903,0.2581,0.3978,"data",2.90598290598291,"Australia","AUS","data",114.529914529915,"data",170.940170940171,"data",66.6666666666667,"data",1.70940170940171,"data",NA,58.5
413,"Salmo salar","salmon","Intensive","Cages & pens","data",0.247426761678543,0.247426761678543,0.494754552652415,0.0103919239904988,"data",2.03418803418803,"Scotland","GBR","prediction",73.0869816294851,"prediction",27.4721571081563,"prediction",3.99721583216229,"prediction",0.744389277100338,"data",NA,58.5
414,"Salmo salar","salmon","Intensive","Cages & pens","data",0.247426761678543,0.247426761678543,0.494754552652415,0.0103919239904988,"data",2.03418803418803,"Scotland","GBR","prediction",69.6436539770219,"prediction",27.5336942116685,"prediction",4.10988767842597,"prediction",0.716596661227604,"data",NA,58.5
415,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.734815830721003,0.244612068965517,0.0102860501567398,"data",2.23931623931624,"Norway","NOR","prediction",70.0612187959366,"prediction",27.3163419394389,"prediction",3.92602348080372,"prediction",0.776071713473225,"data",NA,58.5
416,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102870579014402,0.743411384344078,0.236014499853042,0.0102870579014402,"data",2.23931623931624,"Norway","NOR","prediction",74.6093214840053,"prediction",28.4225144998888,"prediction",3.93684439795185,"prediction",0.724270942275909,"data",NA,58.5
417,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.735109717868339,0.244318181818182,0.0102860501567398,"data",2.23931623931624,"Norway","NOR","prediction",72.651655685537,"prediction",26.7673981408818,"prediction",4.16178881008942,"prediction",0.754348342844735,"data",NA,58.5
418,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.479525862068966,0.499902037617555,0.0102860501567398,"data",2.13675213675214,"Scotland","GBR","prediction",73.5015833598048,"prediction",27.1586217839993,"prediction",3.98203218303858,"prediction",0.724765660648611,"data",NA,58.5
419,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.643012668250198,0.211005542359462,0.135589865399842,"data",2.52991452991453,"Chile","CHL","prediction",67.740042156163,"prediction",27.7854740666509,"prediction",4.0219069050052,"prediction",0.739392739940107,"data",NA,58.5
420,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103908955962395,0.316674913409203,0.346363186541316,0.326571004453241,"data",2.13675213675214,"Canada","CAN","prediction",68.0423341949394,"prediction",27.9777291821069,"prediction",4.03394637456536,"prediction",0.76195761046596,"data",NA,58.5
421,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.3763855898654,0.161520190023753,0.451702296120348,"data",2.88888888888889,"Canada","CAN","prediction",68.5163098380493,"prediction",29.3041487747301,"prediction",4.19313587707575,"prediction",0.724795342323304,"data",NA,58.5
422,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.67721394984326,0.30221394984326,0.0102860501567398,"data",1.91452991452991,"Norway","NOR","prediction",70.9681796259361,"prediction",27.218731119216,"prediction",3.9382856771169,"prediction",0.736134841847437,"data",NA,58.5
423,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0102860501567398,0.664380877742947,0.315047021943574,0.0102860501567398,"data",1.91452991452991,"Norway","NOR","prediction",68.3798000269505,"prediction",28.2565271705144,"prediction",3.99466257690384,"prediction",0.72900625843465,"data",NA,58.5
424,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103929525883401,0.618133227754132,0.159259625853707,0.212214193803821,"data",2.97435897435897,"Chile","CHL","prediction",72.9727542373363,"prediction",27.1561155430103,"prediction",4.06339425133496,"prediction",0.724339446960916,"data",NA,58.5
425,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103919239904988,0.616389548693587,0.160827395091053,0.212391132224861,"data",2.97435897435897,"Chile","CHL","prediction",72.4789293149807,"prediction",27.5119558858825,"prediction",4.08970564140449,"prediction",0.735321887784699,"data",NA,58.5
426,"Salmo salar","salmon","Intensive","Cages & pens","data",0.0103929525883401,0.708799366524795,0.181827180045531,0.0989805008413343,"data",2.27350427350427,"Chile","CHL","prediction",72.8109141751533,"prediction",27.3296092324924,"prediction",3.934691858433,"prediction",0.719243638513389,"data",NA,58.5
46,"Salmonidae","salmon","Intensive","Cages & pens","prediction",0.011300043047783,0.561665949203616,0.415733964700818,0.011300043047783,"prediction",2.13607014079673,"United Kingdom","GBR","prediction",69.9631645714856,"prediction",28.7089711570809,"prediction",4.17610808257146,"prediction",0.726676983981106,"data",NA,58.5
81,"Salmo salar","salmon","Intensive","Recirculating and tanks","prediction",0.0115194733955019,0.528359846407021,0.448601206801975,0.0115194733955019,"data",1.88034188034188,"United States","USA","data",9333.33333333333,"data",0.0170940170940171,"data",0.0170940170940171,"data",0.0170940170940171,"prediction",505.384692185977,58.5
82,"Salmo salar","salmon","Intensive","Recirculating and tanks","prediction",0.0114366626729114,0.52750245071343,0.449624223940747,0.0114366626729114,"data",1.88034188034188,"United States","USA","data",9333.33333333333,"data",0.0170940170940171,"data",0.0170940170940171,"data",0.0170940170940171,"prediction",524.279113378399,58.5
75,"Salmo salar","salmon","Intensive","Recirculating and tanks","data",0.0102860501567398,0.48971394984326,0.48971394984326,0.0102860501567398,"data",1.70940170940171,"France","FRA","data",7716.23931623932,"data",1.70940170940171,"data",0.0170940170940171,"data",0.0170940170940171,"data",528.408565470085,58.5
45,"Salmonidae","salmon","Intensive","Recirculating and tanks","prediction",0.0114816839803171,0.535046473482777,0.441990158556588,0.0114816839803171,"data",1.88034188034188,"France","FRA","prediction",1681.89728936363,"prediction",303.552503932092,"prediction",0.0934046874690575,"prediction",0.317360469115138,"prediction",513.715031427925,58.5
177,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
178,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
179,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
180,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
181,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
182,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
183,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
184,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.094,0.812,0.0571,0.0369,"data",0.53988562631579,"Bangladesh","BGD","data",5.08868857192982,"data",142.540296140351,"data",0.0175438596491228,"data",0.0175438596491228,"data",60350.8771929825,57
185,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.010183299389002,0.969450101832994,0.010183299389002,0.010183299389002,"data",2.88886586491228,"Bangladesh","BGD","data",151.436662526316,"data",205.179460877193,"data",0.0175438596491228,"data",0.0175438596491228,"data",1e+05,57
186,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.010183299389002,0.969450101832994,0.010183299389002,0.010183299389002,"data",2.88886586491228,"Bangladesh","BGD","data",151.436662526316,"data",205.179460877193,"data",0.0175438596491228,"data",0.0175438596491228,"data",1e+05,57
187,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.010183299389002,0.969450101832994,0.010183299389002,0.010183299389002,"data",2.88886586491228,"Bangladesh","BGD","data",151.436662526316,"data",205.179460877193,"data",0.0175438596491228,"data",0.0175438596491228,"data",1e+05,57
188,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.010183299389002,0.969450101832994,0.010183299389002,0.010183299389002,"data",2.88886586491228,"Bangladesh","BGD","data",151.436662526316,"data",205.179460877193,"data",0.0175438596491228,"data",0.0175438596491228,"data",1e+05,57
189,"Penaeus monodon","shrimp","Imp. extensive","Ponds","data",0.010183299389002,0.969450101832994,0.010183299389002,0.010183299389002,"data",2.88886586491228,"Bangladesh","BGD","data",151.436662526316,"data",205.179460877193,"data",0.0175438596491228,"data",0.0175438596491228,"data",1e+05,57
6,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",2.80701754385965,"China","CHN","data",4473.68421052632,"data",3.50877192982456,"data",0.0175438596491228,"data",0.0175438596491228,"data",600,57
7,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",2.80701754385965,"China","CHN","data",4473.68421052632,"data",3.50877192982456,"data",0.0175438596491228,"data",0.0175438596491228,"data",600,57
8,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.135405325150945,0.343759279421954,0.510442442838761,0.0103929525883401,"data",2.80701754385965,"China","CHN","data",4473.68421052632,"data",3.50877192982456,"data",0.0175438596491228,"data",0.0175438596491228,"data",600,57
121,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
122,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
123,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
124,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
125,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
126,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
127,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
128,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
129,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
130,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.284017812963879,0.308758040573973,0.396833250865908,0.0103908955962395,"data",2.21052631578947,"China","CHN","data",6671.9298245614,"data",140.350877192982,"data",0.0175438596491228,"data",0.0175438596491228,"data",461.40350877193,57
141,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
142,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
143,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
144,"Litopenaeus vannamei","shrimp","Intensive","Ponds","data",0.269,0.423,0.288,0.02,"data",2.59649122807018,"Thailand","THA","data",6871.9298245614,"data",543.859649122807,"data",0.87719298245614,"data",22.6947368421053,"data",457.894736842105,57
